batch ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam ID	stage-G4Q4Pk8J6XGFjX9F3xfbg8Qv.bam_index ID
1152956	1152956_23153_0_0.cram	1152956_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyxx0JxyVGfQGY3jj1fbg1	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybyxq8JxyVJQqfk3jJYVp02
1153596	1153596_23153_0_0.cram	1153596_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf49Y8JXpKQjz7g3jJVXJ1f	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf49Y0JXpKpPb85K6yJ0bb8
1153780	1153780_23153_0_0.cram	1153780_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8k0J8xVP6V3k3kzV0fVJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybx8jQJ8xV1Jx4y3kq3xkBv
1153825	1153825_23153_0_0.cram	1153825_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvx0jJGkxf5Yx53k17BzQQ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fybvvq8JGkxyYGJZ3jyQ9k0v
1153920	1153920_23153_0_0.cram	1153920_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxYQjJj9zygz4q3jyq4GKf	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxYQjJj9zfX5613kgxG83P
1153951	1153951_23153_0_0.cram	1153951_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4G4QJvkyk3V1V3jZGG2zx	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4G48Jvkyygz4q3jyq5GvV
1153984	1153984_23153_0_0.cram	1153984_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby968JVj9vJ1Bv3jzp0JqG	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyby968JVj9pPb85K6yGzq96
1155913	1155913_23153_0_0.cram	1155913_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxZxQJg48X86YP7ZVP4Vx7	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-FybxZx8Jg48y7Jp68g0XVy2y
1155954	1155954_23153_0_0.cram	1155954_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4PV0JX743y25J9XJb6FJ2	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf4PQjJX741v92p3jFzjBbV
1156882	1156882_23153_0_0.cram	1156882_23153_0_0.cram.crai	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3v3QJ7Gj93V1V3jZGFppJ	project-G3Yj1vjJ6XG579jbKyjXPGGY:file-Fyf3v28J7Gj286YP7ZVP5gYy
